instance,algorithm,run,base_seed,derived_seed,seed_scheme
gr137.tsp,MMAS,5,20251110,20463115,base+instance_index*10000+algorithm_index*1000+run_index
gr137.tsp,MMAS,6,20251110,20463116,base+instance_index*10000+algorithm_index*1000+run_index
gr137.tsp,MMAS,7,20251110,20463117,base+instance_index*10000+algorithm_index*1000+run_index
gr137.tsp,MMAS,8,20251110,20463118,base+instance_index*10000+algorithm_index*1000+run_index
gr137.tsp,MMAS,9,20251110,20463119,base+instance_index*10000+algorithm_index*1000+run_index
gr137.tsp,MMAS,10,20251110,20463120,base+instance_index*10000+algorithm_index*1000+run_index
gr137.tsp,MSA-ACO,1,20251110,20272110,base+instance_index*1000+run_index-1
gr137.tsp,MSA-ACO,2,20251110,20272111,base+instance_index*1000+run_index-1
gr137.tsp,MSA-ACO,3,20251110,20272112,base+instance_index*1000+run_index-1
gr137.tsp,MSA-ACO,4,20251110,20272113,base+instance_index*1000+run_index-1
gr137.tsp,MSA-ACO,5,20251110,20272114,base+instance_index*1000+run_index-1
gr137.tsp,MSA-ACO,6,20251110,20272115,base+instance_index*1000+run_index-1
gr137.tsp,MSA-ACO,7,20251110,20272116,base+instance_index*1000+run_index-1
gr137.tsp,MSA-ACO,8,20251110,20272117,base+instance_index*1000+run_index-1
gr137.tsp,MSA-ACO,9,20251110,20272118,base+instance_index*1000+run_index-1
gr137.tsp,MSA-ACO,10,20251110,20272119,base+instance_index*1000+run_index-1
ch150.tsp,ACS,1,20251110,20472111,base+instance_index*10000+algorithm_index*1000+run_index
ch150.tsp,ACS,2,20251110,20472112,base+instance_index*10000+algorithm_index*1000+run_index
ch150.tsp,ACS,3,20251110,20472113,base+instance_index*10000+algorithm_index*1000+run_index
ch150.tsp,ACS,4,20251110,20472114,base+instance_index*10000+algorithm_index*1000+run_index
ch150.tsp,ACS,5,20251110,20472115,base+instance_index*10000+algorithm_index*1000+run_index
ch150.tsp,ACS,6,20251110,20472116,base+instance_index*10000+algorithm_index*1000+run_index
ch150.tsp,ACS,7,20251110,20472117,base+instance_index*10000+algorithm_index*1000+run_index
ch150.tsp,ACS,8,20251110,20472118,base+instance_index*10000+algorithm_index*1000+run_index
ch150.tsp,ACS,9,20251110,20472119,base+instance_index*10000+algorithm_index*1000+run_index
ch150.tsp,ACS,10,20251110,20472120,base+instance_index*10000+algorithm_index*1000+run_index
ch150.tsp,MMAS,1,20251110,20473111,base+instance_index*10000+algorithm_index*1000+run_index
ch150.tsp,MMAS,2,20251110,20473112,base+instance_index*10000+algorithm_index*1000+run_index
ch150.tsp,MMAS,3,20251110,20473113,base+instance_index*10000+algorithm_index*1000+run_index
ch150.tsp,MMAS,4,20251110,20473114,base+instance_index*10000+algorithm_index*1000+run_index
ch150.tsp,MMAS,5,20251110,20473115,base+instance_index*10000+algorithm_index*1000+run_index
ch150.tsp,MMAS,6,20251110,20473116,base+instance_index*10000+algorithm_index*1000+run_index
ch150.tsp,MMAS,7,20251110,20473117,base+instance_index*10000+algorithm_index*1000+run_index
ch150.tsp,MMAS,8,20251110,20473118,base+instance_index*10000+algorithm_index*1000+run_index
ch150.tsp,MMAS,9,20251110,20473119,base+instance_index*10000+algorithm_index*1000+run_index
ch150.tsp,MMAS,10,20251110,20473120,base+instance_index*10000+algorithm_index*1000+run_index
ch150.tsp,MSA-ACO,1,20251110,20273110,base+instance_index*1000+run_index-1
ch150.tsp,MSA-ACO,2,20251110,20273111,base+instance_index*1000+run_index-1
ch150.tsp,MSA-ACO,3,20251110,20273112,base+instance_index*1000+run_index-1
ch150.tsp,MSA-ACO,4,20251110,20273113,base+instance_index*1000+run_index-1
ch150.tsp,MSA-ACO,5,20251110,20273114,base+instance_index*1000+run_index-1
ch150.tsp,MSA-ACO,6,20251110,20273115,base+instance_index*1000+run_index-1
ch150.tsp,MSA-ACO,7,20251110,20273116,base+instance_index*1000+run_index-1
ch150.tsp,MSA-ACO,8,20251110,20273117,base+instance_index*1000+run_index-1
ch150.tsp,MSA-ACO,9,20251110,20273118,base+instance_index*1000+run_index-1
ch150.tsp,MSA-ACO,10,20251110,20273119,base+instance_index*1000+run_index-1
kroB150.tsp,ACS,1,20251110,20482111,base+instance_index*10000+algorithm_index*1000+run_index
kroB150.tsp,ACS,2,20251110,20482112,base+instance_index*10000+algorithm_index*1000+run_index
kroB150.tsp,ACS,3,20251110,20482113,base+instance_index*10000+algorithm_index*1000+run_index
kroB150.tsp,ACS,4,20251110,20482114,base+instance_index*10000+algorithm_index*1000+run_index
kroB150.tsp,ACS,5,20251110,20482115,base+instance_index*10000+algorithm_index*1000+run_index
kroB150.tsp,ACS,6,20251110,20482116,base+instance_index*10000+algorithm_index*1000+run_index
kroB150.tsp,ACS,7,20251110,20482117,base+instance_index*10000+algorithm_index*1000+run_index
kroB150.tsp,ACS,8,20251110,20482118,base+instance_index*10000+algorithm_index*1000+run_index
kroB150.tsp,ACS,9,20251110,20482119,base+instance_index*10000+algorithm_index*1000+run_index
kroB150.tsp,ACS,10,20251110,20482120,base+instance_index*10000+algorithm_index*1000+run_index
kroB150.tsp,MMAS,1,20251110,20483111,base+instance_index*10000+algorithm_index*1000+run_index
kroB150.tsp,MMAS,2,20251110,20483112,base+instance_index*10000+algorithm_index*1000+run_index
kroB150.tsp,MMAS,3,20251110,20483113,base+instance_index*10000+algorithm_index*1000+run_index
kroB150.tsp,MMAS,4,20251110,20483114,base+instance_index*10000+algorithm_index*1000+run_index
kroB150.tsp,MMAS,5,20251110,20483115,base+instance_index*10000+algorithm_index*1000+run_index
kroB150.tsp,MMAS,6,20251110,20483116,base+instance_index*10000+algorithm_index*1000+run_index
kroB150.tsp,MMAS,7,20251110,20483117,base+instance_index*10000+algorithm_index*1000+run_index
kroB150.tsp,MMAS,8,20251110,20483118,base+instance_index*10000+algorithm_index*1000+run_index
kroB150.tsp,MMAS,9,20251110,20483119,base+instance_index*10000+algorithm_index*1000+run_index
kroB150.tsp,MMAS,10,20251110,20483120,base+instance_index*10000+algorithm_index*1000+run_index
kroB150.tsp,MSA-ACO,1,20251110,20274110,base+instance_index*1000+run_index-1
kroB150.tsp,MSA-ACO,2,20251110,20274111,base+instance_index*1000+run_index-1
kroB150.tsp,MSA-ACO,3,20251110,20274112,base+instance_index*1000+run_index-1
kroB150.tsp,MSA-ACO,4,20251110,20274113,base+instance_index*1000+run_index-1
kroB150.tsp,MSA-ACO,5,20251110,20274114,base+instance_index*1000+run_index-1
kroB150.tsp,MSA-ACO,6,20251110,20274115,base+instance_index*1000+run_index-1
kroB150.tsp,MSA-ACO,7,20251110,20274116,base+instance_index*1000+run_index-1
kroB150.tsp,MSA-ACO,8,20251110,20274117,base+instance_index*1000+run_index-1
kroB150.tsp,MSA-ACO,9,20251110,20274118,base+instance_index*1000+run_index-1
kroB150.tsp,MSA-ACO,10,20251110,20274119,base+instance_index*1000+run_index-1
kroA150.tsp,ACS,1,20251110,20492111,base+instance_index*10000+algorithm_index*1000+run_index
kroA150.tsp,ACS,2,20251110,20492112,base+instance_index*10000+algorithm_index*1000+run_index
kroA150.tsp,ACS,3,20251110,20492113,base+instance_index*10000+algorithm_index*1000+run_index
kroA150.tsp,ACS,4,20251110,20492114,base+instance_index*10000+algorithm_index*1000+run_index
kroA150.tsp,ACS,5,20251110,20492115,base+instance_index*10000+algorithm_index*1000+run_index
kroA150.tsp,ACS,6,20251110,20492116,base+instance_index*10000+algorithm_index*1000+run_index
kroA150.tsp,ACS,7,20251110,20492117,base+instance_index*10000+algorithm_index*1000+run_index
kroA150.tsp,ACS,8,20251110,20492118,base+instance_index*10000+algorithm_index*1000+run_index
kroA150.tsp,ACS,9,20251110,20492119,base+instance_index*10000+algorithm_index*1000+run_index
kroA150.tsp,ACS,10,20251110,20492120,base+instance_index*10000+algorithm_index*1000+run_index
kroA150.tsp,MMAS,1,20251110,20493111,base+instance_index*10000+algorithm_index*1000+run_index
kroA150.tsp,MMAS,2,20251110,20493112,base+instance_index*10000+algorithm_index*1000+run_index
kroA150.tsp,MMAS,3,20251110,20493113,base+instance_index*10000+algorithm_index*1000+run_index
kroA150.tsp,MMAS,4,20251110,20493114,base+instance_index*10000+algorithm_index*1000+run_index
kroA150.tsp,MMAS,5,20251110,20493115,base+instance_index*10000+algorithm_index*1000+run_index
kroA150.tsp,MMAS,6,20251110,20493116,base+instance_index*10000+algorithm_index*1000+run_index
kroA150.tsp,MMAS,7,20251110,20493117,base+instance_index*10000+algorithm_index*1000+run_index
kroA150.tsp,MMAS,8,20251110,20493118,base+instance_index*10000+algorithm_index*1000+run_index
kroA150.tsp,MMAS,9,20251110,20493119,base+instance_index*10000+algorithm_index*1000+run_index
kroA150.tsp,MMAS,10,20251110,20493120,base+instance_index*10000+algorithm_index*1000+run_index
kroA150.tsp,MSA-ACO,1,20251110,20275110,base+instance_index*1000+run_index-1
kroA150.tsp,MSA-ACO,2,20251110,20275111,base+instance_index*1000+run_index-1
kroA150.tsp,MSA-ACO,3,20251110,20275112,base+instance_index*1000+run_index-1
kroA150.tsp,MSA-ACO,4,20251110,20275113,base+instance_index*1000+run_index-1
kroA150.tsp,MSA-ACO,5,20251110,20275114,base+instance_index*1000+run_index-1
kroA150.tsp,MSA-ACO,6,20251110,20275115,base+instance_index*1000+run_index-1
kroA150.tsp,MSA-ACO,7,20251110,20275116,base+instance_index*1000+run_index-1
kroA150.tsp,MSA-ACO,8,20251110,20275117,base+instance_index*1000+run_index-1
kroA150.tsp,MSA-ACO,9,20251110,20275118,base+instance_index*1000+run_index-1
kroA150.tsp,MSA-ACO,10,20251110,20275119,base+instance_index*1000+run_index-1
d198.tsp,ACS,1,20251110,20512111,base+instance_index*10000+algorithm_index*1000+run_index
d198.tsp,ACS,2,20251110,20512112,base+instance_index*10000+algorithm_index*1000+run_index
d198.tsp,ACS,3,20251110,20512113,base+instance_index*10000+algorithm_index*1000+run_index
d198.tsp,ACS,4,20251110,20512114,base+instance_index*10000+algorithm_index*1000+run_index
d198.tsp,ACS,5,20251110,20512115,base+instance_index*10000+algorithm_index*1000+run_index
d198.tsp,ACS,6,20251110,20512116,base+instance_index*10000+algorithm_index*1000+run_index
d198.tsp,ACS,7,20251110,20512117,base+instance_index*10000+algorithm_index*1000+run_index
d198.tsp,ACS,8,20251110,20512118,base+instance_index*10000+algorithm_index*1000+run_index
d198.tsp,ACS,9,20251110,20512119,base+instance_index*10000+algorithm_index*1000+run_index
d198.tsp,ACS,10,20251110,20512120,base+instance_index*10000+algorithm_index*1000+run_index
d198.tsp,MMAS,1,20251110,20513111,base+instance_index*10000+algorithm_index*1000+run_index
d198.tsp,MMAS,2,20251110,20513112,base+instance_index*10000+algorithm_index*1000+run_index
d198.tsp,MMAS,3,20251110,20513113,base+instance_index*10000+algorithm_index*1000+run_index
d198.tsp,MMAS,4,20251110,20513114,base+instance_index*10000+algorithm_index*1000+run_index
d198.tsp,MMAS,5,20251110,20513115,base+instance_index*10000+algorithm_index*1000+run_index
d198.tsp,MMAS,6,20251110,20513116,base+instance_index*10000+algorithm_index*1000+run_index
d198.tsp,MMAS,7,20251110,20513117,base+instance_index*10000+algorithm_index*1000+run_index
d198.tsp,MMAS,8,20251110,20513118,base+instance_index*10000+algorithm_index*1000+run_index
d198.tsp,MMAS,9,20251110,20513119,base+instance_index*10000+algorithm_index*1000+run_index
d198.tsp,MMAS,10,20251110,20513120,base+instance_index*10000+algorithm_index*1000+run_index
d198.tsp,MSA-ACO,1,20251110,20277110,base+instance_index*1000+run_index-1
d198.tsp,MSA-ACO,2,20251110,20277111,base+instance_index*1000+run_index-1
d198.tsp,MSA-ACO,3,20251110,20277112,base+instance_index*1000+run_index-1
d198.tsp,MSA-ACO,4,20251110,20277113,base+instance_index*1000+run_index-1
d198.tsp,MSA-ACO,5,20251110,20277114,base+instance_index*1000+run_index-1
d198.tsp,MSA-ACO,6,20251110,20277115,base+instance_index*1000+run_index-1
d198.tsp,MSA-ACO,7,20251110,20277116,base+instance_index*1000+run_index-1
d198.tsp,MSA-ACO,8,20251110,20277117,base+instance_index*1000+run_index-1
d198.tsp,MSA-ACO,9,20251110,20277118,base+instance_index*1000+run_index-1
d198.tsp,MSA-ACO,10,20251110,20277119,base+instance_index*1000+run_index-1
kroA200.tsp,ACS,1,20251110,20522111,base+instance_index*10000+algorithm_index*1000+run_index
kroA200.tsp,ACS,2,20251110,20522112,base+instance_index*10000+algorithm_index*1000+run_index
kroA200.tsp,ACS,3,20251110,20522113,base+instance_index*10000+algorithm_index*1000+run_index
kroA200.tsp,ACS,4,20251110,20522114,base+instance_index*10000+algorithm_index*1000+run_index
kroA200.tsp,ACS,5,20251110,20522115,base+instance_index*10000+algorithm_index*1000+run_index
kroA200.tsp,ACS,6,20251110,20522116,base+instance_index*10000+algorithm_index*1000+run_index
kroA200.tsp,ACS,7,20251110,20522117,base+instance_index*10000+algorithm_index*1000+run_index
kroA200.tsp,ACS,8,20251110,20522118,base+instance_index*10000+algorithm_index*1000+run_index
kroA200.tsp,ACS,9,20251110,20522119,base+instance_index*10000+algorithm_index*1000+run_index
kroA200.tsp,ACS,10,20251110,20522120,base+instance_index*10000+algorithm_index*1000+run_index
kroA200.tsp,MMAS,1,20251110,20523111,base+instance_index*10000+algorithm_index*1000+run_index
kroA200.tsp,MMAS,2,20251110,20523112,base+instance_index*10000+algorithm_index*1000+run_index
kroA200.tsp,MMAS,3,20251110,20523113,base+instance_index*10000+algorithm_index*1000+run_index
kroA200.tsp,MMAS,4,20251110,20523114,base+instance_index*10000+algorithm_index*1000+run_index
kroA200.tsp,MMAS,5,20251110,20523115,base+instance_index*10000+algorithm_index*1000+run_index
kroA200.tsp,MMAS,6,20251110,20523116,base+instance_index*10000+algorithm_index*1000+run_index
kroA200.tsp,MMAS,7,20251110,20523117,base+instance_index*10000+algorithm_index*1000+run_index
kroA200.tsp,MMAS,8,20251110,20523118,base+instance_index*10000+algorithm_index*1000+run_index
kroA200.tsp,MMAS,9,20251110,20523119,base+instance_index*10000+algorithm_index*1000+run_index
kroA200.tsp,MMAS,10,20251110,20523120,base+instance_index*10000+algorithm_index*1000+run_index
kroA200.tsp,MSA-ACO,1,20251110,20278110,base+instance_index*1000+run_index-1
kroA200.tsp,MSA-ACO,2,20251110,20278111,base+instance_index*1000+run_index-1
kroA200.tsp,MSA-ACO,3,20251110,20278112,base+instance_index*1000+run_index-1
kroA200.tsp,MSA-ACO,4,20251110,20278113,base+instance_index*1000+run_index-1
kroA200.tsp,MSA-ACO,5,20251110,20278114,base+instance_index*1000+run_index-1
kroA200.tsp,MSA-ACO,6,20251110,20278115,base+instance_index*1000+run_index-1
kroA200.tsp,MSA-ACO,7,20251110,20278116,base+instance_index*1000+run_index-1
kroA200.tsp,MSA-ACO,8,20251110,20278117,base+instance_index*1000+run_index-1
kroA200.tsp,MSA-ACO,9,20251110,20278118,base+instance_index*1000+run_index-1
kroA200.tsp,MSA-ACO,10,20251110,20278119,base+instance_index*1000+run_index-1
kroB200.tsp,ACS,1,20251110,20532111,base+instance_index*10000+algorithm_index*1000+run_index
kroB200.tsp,ACS,2,20251110,20532112,base+instance_index*10000+algorithm_index*1000+run_index
kroB200.tsp,ACS,3,20251110,20532113,base+instance_index*10000+algorithm_index*1000+run_index
kroB200.tsp,ACS,4,20251110,20532114,base+instance_index*10000+algorithm_index*1000+run_index
kroB200.tsp,ACS,5,20251110,20532115,base+instance_index*10000+algorithm_index*1000+run_index
kroB200.tsp,ACS,6,20251110,20532116,base+instance_index*10000+algorithm_index*1000+run_index
kroB200.tsp,ACS,7,20251110,20532117,base+instance_index*10000+algorithm_index*1000+run_index
kroB200.tsp,ACS,8,20251110,20532118,base+instance_index*10000+algorithm_index*1000+run_index
kroB200.tsp,ACS,9,20251110,20532119,base+instance_index*10000+algorithm_index*1000+run_index
kroB200.tsp,ACS,10,20251110,20532120,base+instance_index*10000+algorithm_index*1000+run_index
kroB200.tsp,MMAS,1,20251110,20533111,base+instance_index*10000+algorithm_index*1000+run_index
kroB200.tsp,MMAS,2,20251110,20533112,base+instance_index*10000+algorithm_index*1000+run_index
kroB200.tsp,MMAS,3,20251110,20533113,base+instance_index*10000+algorithm_index*1000+run_index
kroB200.tsp,MMAS,4,20251110,20533114,base+instance_index*10000+algorithm_index*1000+run_index
kroB200.tsp,MMAS,5,20251110,20533115,base+instance_index*10000+algorithm_index*1000+run_index
kroB200.tsp,MMAS,6,20251110,20533116,base+instance_index*10000+algorithm_index*1000+run_index
kroB200.tsp,MMAS,7,20251110,20533117,base+instance_index*10000+algorithm_index*1000+run_index
kroB200.tsp,MMAS,8,20251110,20533118,base+instance_index*10000+algorithm_index*1000+run_index
kroB200.tsp,MMAS,9,20251110,20533119,base+instance_index*10000+algorithm_index*1000+run_index
kroB200.tsp,MMAS,10,20251110,20533120,base+instance_index*10000+algorithm_index*1000+run_index
kroB200.tsp,MSA-ACO,1,20251110,20279110,base+instance_index*1000+run_index-1
kroB200.tsp,MSA-ACO,2,20251110,20279111,base+instance_index*1000+run_index-1
kroB200.tsp,MSA-ACO,3,20251110,20279112,base+instance_index*1000+run_index-1
kroB200.tsp,MSA-ACO,4,20251110,20279113,base+instance_index*1000+run_index-1
kroB200.tsp,MSA-ACO,5,20251110,20279114,base+instance_index*1000+run_index-1
kroB200.tsp,MSA-ACO,6,20251110,20279115,base+instance_index*1000+run_index-1
kroB200.tsp,MSA-ACO,7,20251110,20279116,base+instance_index*1000+run_index-1
kroB200.tsp,MSA-ACO,8,20251110,20279117,base+instance_index*1000+run_index-1
kroB200.tsp,MSA-ACO,9,20251110,20279118,base+instance_index*1000+run_index-1
kroB200.tsp,MSA-ACO,10,20251110,20279119,base+instance_index*1000+run_index-1
gr202.tsp,ACS,1,20251110,20542111,base+instance_index*10000+algorithm_index*1000+run_index
gr202.tsp,ACS,2,20251110,20542112,base+instance_index*10000+algorithm_index*1000+run_index
gr202.tsp,ACS,3,20251110,20542113,base+instance_index*10000+algorithm_index*1000+run_index
gr202.tsp,ACS,4,20251110,20542114,base+instance_index*10000+algorithm_index*1000+run_index
gr202.tsp,ACS,5,20251110,20542115,base+instance_index*10000+algorithm_index*1000+run_index
gr202.tsp,ACS,6,20251110,20542116,base+instance_index*10000+algorithm_index*1000+run_index
gr202.tsp,ACS,7,20251110,20542117,base+instance_index*10000+algorithm_index*1000+run_index
gr202.tsp,ACS,8,20251110,20542118,base+instance_index*10000+algorithm_index*1000+run_index
gr202.tsp,ACS,9,20251110,20542119,base+instance_index*10000+algorithm_index*1000+run_index
gr202.tsp,ACS,10,20251110,20542120,base+instance_index*10000+algorithm_index*1000+run_index
gr202.tsp,MMAS,1,20251110,20543111,base+instance_index*10000+algorithm_index*1000+run_index
gr202.tsp,MMAS,2,20251110,20543112,base+instance_index*10000+algorithm_index*1000+run_index
gr202.tsp,MMAS,3,20251110,20543113,base+instance_index*10000+algorithm_index*1000+run_index
gr202.tsp,MMAS,4,20251110,20543114,base+instance_index*10000+algorithm_index*1000+run_index
gr202.tsp,MMAS,5,20251110,20543115,base+instance_index*10000+algorithm_index*1000+run_index
gr202.tsp,MMAS,6,20251110,20543116,base+instance_index*10000+algorithm_index*1000+run_index
gr202.tsp,MMAS,7,20251110,20543117,base+instance_index*10000+algorithm_index*1000+run_index
gr202.tsp,MMAS,8,20251110,20543118,base+instance_index*10000+algorithm_index*1000+run_index
gr202.tsp,MMAS,9,20251110,20543119,base+instance_index*10000+algorithm_index*1000+run_index
gr202.tsp,MMAS,10,20251110,20543120,base+instance_index*10000+algorithm_index*1000+run_index
gr202.tsp,MSA-ACO,1,20251110,20280110,base+instance_index*1000+run_index-1
gr202.tsp,MSA-ACO,2,20251110,20280111,base+instance_index*1000+run_index-1
gr202.tsp,MSA-ACO,3,20251110,20280112,base+instance_index*1000+run_index-1
gr202.tsp,MSA-ACO,4,20251110,20280113,base+instance_index*1000+run_index-1
gr202.tsp,MSA-ACO,5,20251110,20280114,base+instance_index*1000+run_index-1
gr202.tsp,MSA-ACO,6,20251110,20280115,base+instance_index*1000+run_index-1
gr202.tsp,MSA-ACO,7,20251110,20280116,base+instance_index*1000+run_index-1
gr202.tsp,MSA-ACO,8,20251110,20280117,base+instance_index*1000+run_index-1
gr202.tsp,MSA-ACO,9,20251110,20280118,base+instance_index*1000+run_index-1
gr202.tsp,MSA-ACO,10,20251110,20280119,base+instance_index*1000+run_index-1
ts225.tsp,ACS,1,20251110,20552111,base+instance_index*10000+algorithm_index*1000+run_index
ts225.tsp,ACS,2,20251110,20552112,base+instance_index*10000+algorithm_index*1000+run_index
ts225.tsp,ACS,3,20251110,20552113,base+instance_index*10000+algorithm_index*1000+run_index
ts225.tsp,ACS,4,20251110,20552114,base+instance_index*10000+algorithm_index*1000+run_index
ts225.tsp,ACS,5,20251110,20552115,base+instance_index*10000+algorithm_index*1000+run_index
ts225.tsp,ACS,6,20251110,20552116,base+instance_index*10000+algorithm_index*1000+run_index
ts225.tsp,ACS,7,20251110,20552117,base+instance_index*10000+algorithm_index*1000+run_index
ts225.tsp,ACS,8,20251110,20552118,base+instance_index*10000+algorithm_index*1000+run_index
ts225.tsp,ACS,9,20251110,20552119,base+instance_index*10000+algorithm_index*1000+run_index
ts225.tsp,ACS,10,20251110,20552120,base+instance_index*10000+algorithm_index*1000+run_index
ts225.tsp,MMAS,1,20251110,20553111,base+instance_index*10000+algorithm_index*1000+run_index
ts225.tsp,MMAS,2,20251110,20553112,base+instance_index*10000+algorithm_index*1000+run_index
ts225.tsp,MMAS,3,20251110,20553113,base+instance_index*10000+algorithm_index*1000+run_index
ts225.tsp,MMAS,4,20251110,20553114,base+instance_index*10000+algorithm_index*1000+run_index
ts225.tsp,MMAS,5,20251110,20553115,base+instance_index*10000+algorithm_index*1000+run_index
ts225.tsp,MMAS,6,20251110,20553116,base+instance_index*10000+algorithm_index*1000+run_index
ts225.tsp,MMAS,7,20251110,20553117,base+instance_index*10000+algorithm_index*1000+run_index
ts225.tsp,MMAS,8,20251110,20553118,base+instance_index*10000+algorithm_index*1000+run_index
ts225.tsp,MMAS,9,20251110,20553119,base+instance_index*10000+algorithm_index*1000+run_index
ts225.tsp,MMAS,10,20251110,20553120,base+instance_index*10000+algorithm_index*1000+run_index
ts225.tsp,MSA-ACO,1,20251110,20281110,base+instance_index*1000+run_index-1
ts225.tsp,MSA-ACO,2,20251110,20281111,base+instance_index*1000+run_index-1
ts225.tsp,MSA-ACO,3,20251110,20281112,base+instance_index*1000+run_index-1
ts225.tsp,MSA-ACO,4,20251110,20281113,base+instance_index*1000+run_index-1
ts225.tsp,MSA-ACO,5,20251110,20281114,base+instance_index*1000+run_index-1
ts225.tsp,MSA-ACO,6,20251110,20281115,base+instance_index*1000+run_index-1
ts225.tsp,MSA-ACO,7,20251110,20281116,base+instance_index*1000+run_index-1
ts225.tsp,MSA-ACO,8,20251110,20281117,base+instance_index*1000+run_index-1
ts225.tsp,MSA-ACO,9,20251110,20281118,base+instance_index*1000+run_index-1
ts225.tsp,MSA-ACO,10,20251110,20281119,base+instance_index*1000+run_index-1
pr226.tsp,ACS,1,20251110,20562111,base+instance_index*10000+algorithm_index*1000+run_index
pr226.tsp,ACS,2,20251110,20562112,base+instance_index*10000+algorithm_index*1000+run_index
pr226.tsp,ACS,3,20251110,20562113,base+instance_index*10000+algorithm_index*1000+run_index
pr226.tsp,ACS,4,20251110,20562114,base+instance_index*10000+algorithm_index*1000+run_index
pr226.tsp,ACS,5,20251110,20562115,base+instance_index*10000+algorithm_index*1000+run_index
pr226.tsp,ACS,6,20251110,20562116,base+instance_index*10000+algorithm_index*1000+run_index
pr226.tsp,ACS,7,20251110,20562117,base+instance_index*10000+algorithm_index*1000+run_index
pr226.tsp,ACS,8,20251110,20562118,base+instance_index*10000+algorithm_index*1000+run_index
pr226.tsp,ACS,9,20251110,20562119,base+instance_index*10000+algorithm_index*1000+run_index
pr226.tsp,ACS,10,20251110,20562120,base+instance_index*10000+algorithm_index*1000+run_index
pr226.tsp,MMAS,1,20251110,20563111,base+instance_index*10000+algorithm_index*1000+run_index
pr226.tsp,MMAS,2,20251110,20563112,base+instance_index*10000+algorithm_index*1000+run_index
pr226.tsp,MMAS,3,20251110,20563113,base+instance_index*10000+algorithm_index*1000+run_index
pr226.tsp,MMAS,4,20251110,20563114,base+instance_index*10000+algorithm_index*1000+run_index
pr226.tsp,MMAS,5,20251110,20563115,base+instance_index*10000+algorithm_index*1000+run_index
pr226.tsp,MMAS,6,20251110,20563116,base+instance_index*10000+algorithm_index*1000+run_index
pr226.tsp,MMAS,7,20251110,20563117,base+instance_index*10000+algorithm_index*1000+run_index
pr226.tsp,MMAS,8,20251110,20563118,base+instance_index*10000+algorithm_index*1000+run_index
pr226.tsp,MMAS,9,20251110,20563119,base+instance_index*10000+algorithm_index*1000+run_index
pr226.tsp,MMAS,10,20251110,20563120,base+instance_index*10000+algorithm_index*1000+run_index
pr226.tsp,MSA-ACO,1,20251110,20282110,base+instance_index*1000+run_index-1
pr226.tsp,MSA-ACO,2,20251110,20282111,base+instance_index*1000+run_index-1
pr226.tsp,MSA-ACO,3,20251110,20282112,base+instance_index*1000+run_index-1
pr226.tsp,MSA-ACO,4,20251110,20282113,base+instance_index*1000+run_index-1
pr226.tsp,MSA-ACO,5,20251110,20282114,base+instance_index*1000+run_index-1
pr226.tsp,MSA-ACO,6,20251110,20282115,base+instance_index*1000+run_index-1
pr226.tsp,MSA-ACO,7,20251110,20282116,base+instance_index*1000+run_index-1
pr226.tsp,MSA-ACO,8,20251110,20282117,base+instance_index*1000+run_index-1
pr226.tsp,MSA-ACO,9,20251110,20282118,base+instance_index*1000+run_index-1
pr226.tsp,MSA-ACO,10,20251110,20282119,base+instance_index*1000+run_index-1
gil262.tsp,ACS,1,20251110,20572111,base+instance_index*10000+algorithm_index*1000+run_index
gil262.tsp,ACS,2,20251110,20572112,base+instance_index*10000+algorithm_index*1000+run_index
gil262.tsp,ACS,3,20251110,20572113,base+instance_index*10000+algorithm_index*1000+run_index
gil262.tsp,ACS,4,20251110,20572114,base+instance_index*10000+algorithm_index*1000+run_index
gil262.tsp,ACS,5,20251110,20572115,base+instance_index*10000+algorithm_index*1000+run_index
gil262.tsp,ACS,6,20251110,20572116,base+instance_index*10000+algorithm_index*1000+run_index
gil262.tsp,ACS,7,20251110,20572117,base+instance_index*10000+algorithm_index*1000+run_index
gil262.tsp,ACS,8,20251110,20572118,base+instance_index*10000+algorithm_index*1000+run_index
gil262.tsp,ACS,9,20251110,20572119,base+instance_index*10000+algorithm_index*1000+run_index
gil262.tsp,ACS,10,20251110,20572120,base+instance_index*10000+algorithm_index*1000+run_index
gil262.tsp,MMAS,1,20251110,20573111,base+instance_index*10000+algorithm_index*1000+run_index
gil262.tsp,MMAS,2,20251110,20573112,base+instance_index*10000+algorithm_index*1000+run_index
gil262.tsp,MMAS,3,20251110,20573113,base+instance_index*10000+algorithm_index*1000+run_index
gil262.tsp,MMAS,4,20251110,20573114,base+instance_index*10000+algorithm_index*1000+run_index
gil262.tsp,MMAS,5,20251110,20573115,base+instance_index*10000+algorithm_index*1000+run_index
gil262.tsp,MMAS,6,20251110,20573116,base+instance_index*10000+algorithm_index*1000+run_index
gil262.tsp,MMAS,7,20251110,20573117,base+instance_index*10000+algorithm_index*1000+run_index
gil262.tsp,MMAS,8,20251110,20573118,base+instance_index*10000+algorithm_index*1000+run_index
gil262.tsp,MMAS,9,20251110,20573119,base+instance_index*10000+algorithm_index*1000+run_index
gil262.tsp,MMAS,10,20251110,20573120,base+instance_index*10000+algorithm_index*1000+run_index
gil262.tsp,MSA-ACO,1,20251110,20283110,base+instance_index*1000+run_index-1
gil262.tsp,MSA-ACO,2,20251110,20283111,base+instance_index*1000+run_index-1
